transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,month,sales
722,2023-12-17,15:34:04,1,7,Upper East Side,88,3.43,Tea,Herbal tea,Peppermint Fresh Lg,December,3.43
723,2023-03-31,08:03:56,2,9,Midtown,88,3.91,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,March,7.82
724,2023-03-18,08:40:31,1,5,Queens,90,3.34,Bakery,Muffin,Blueberry Muffin,March,3.34
725,2023-08-25,18:25:58,1,6,Lower Manhattan,56,4.03,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,August,4.03
726,2023-01-08,10:28:09,1,5,Midtown,79,2.73,Bakery,Croissant,Butter Croissant,January,2.73
727,2023-03-13,12:53:14,1,9,Lower Manhattan,17,4.03,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,March,4.03
728,2023-04-30,07:52:55,1,7,Upper East Side,44,3.2,Tea,Green tea,Sencha Lg,April,3.2
729,2023-09-12,20:06:43,1,8,Queens,83,3.3,Tea,Brewed Chai tea,Classic Chai Sm,September,3.3
730,2023-03-11,10:45:40,1,10,Brooklyn,65,3.67,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,March,3.67
731,2023-08-04,07:04:56,3,3,Queens,70,3.35,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,August,10.05
732,2023-07-14,19:18:56,1,2,Lower Manhattan,70,3.63,Tea,Herbal tea,Chamomile Calm Sm,July,3.63
733,2023-08-29,13:07:18,1,2,Upper East Side,97,3.32,Tea,Brewed Chai tea,Classic Chai Sm,August,3.32
734,2023-12-29,19:10:12,1,10,Lower Manhattan,55,4.32,Tea,Brewed Chai tea,Classic Chai Sm,December,4.32
735,2023-06-12,18:51:02,2,6,Midtown,60,3.38,Tea,Green tea,Jasmine Green Sm,June,6.76
736,2023-09-16,16:55:20,2,2,Queens,44,3.27,Coffee,Barista Espresso,Flat White Lg,September,6.54
737,2023-12-09,11:19:54,3,10,Midtown,70,4.37,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,December,13.11
738,2023-02-06,10:32:40,3,9,Upper East Side,11,3.5,Tea,Herbal tea,Chamomile Calm Sm,February,10.5
739,2023-12-12,19:43:08,3,5,Brooklyn,63,3.04,Coffee,Drip coffee,Old Time Diner Blend Sm,December,9.120000000000001
740,2023-11-29,13:24:52,2,4,Lower Manhattan,92,3.82,Coffee,Gourmet brewed coffee,House Blend Lg,November,7.64
741,2023-01-19,06:55:59,3,6,Upper East Side,54,3.91,Tea,Brewed Chai tea,Classic Chai Sm,January,11.73
742,2023-06-05,17:53:43,2,10,Queens,58,3.56,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,June,7.12
743,2023-05-26,14:35:03,1,9,Midtown,57,3.13,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,May,3.13
744,2023-07-20,18:07:45,1,2,Brooklyn,96,3.18,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,July,3.18
745,2023-12-17,10:36:42,3,5,Midtown,47,2.71,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,December,8.129999999999999
746,2023-06-05,19:53:17,1,8,Upper East Side,22,2.19,Bakery,Croissant,Butter Croissant,June,2.19
747,2023-05-24,07:49:24,1,6,Upper East Side,61,2.55,Coffee,Barista Espresso,Flat White Lg,May,2.55
748,2023-11-17,19:19:02,3,6,Queens,98,3.19,Bakery,Muffin,Chocolate Chip Muffin,November,9.57
749,2023-03-26,17:52:55,1,8,Lower Manhattan,29,3.01,Bakery,Muffin,Blueberry Muffin,March,3.01
750,2023-02-02,17:36:20,2,1,Lower Manhattan,61,3.16,Tea,Green tea,Jasmine Green Sm,February,6.32
751,2023-03-25,16:17:35,1,9,Upper East Side,34,2.82,Tea,Herbal tea,Chamomile Calm Sm,March,2.82
752,2023-02-05,09:54:55,1,2,Upper East Side,57,3.3,Coffee,Barista Espresso,Flat White Lg,February,3.3
753,2023-05-27,17:42:34,3,8,Midtown,17,2.94,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,May,8.82
754,2023-11-07,13:54:36,1,4,Midtown,93,4.12,Coffee,Gourmet brewed coffee,French Roast Rg,November,4.12
755,2023-04-12,10:32:13,1,6,Upper East Side,56,3.68,Tea,Herbal tea,Chamomile Calm Sm,April,3.68
756,2023-03-26,12:45:25,1,4,Brooklyn,25,3.05,Coffee,Drip coffee,Morning Classic Lg,March,3.05
757,2023-11-19,08:35:07,2,3,Lower Manhattan,68,2.14,Coffee,Barista Espresso,Cappuccino Sm,November,4.28
758,2023-03-01,12:33:02,2,9,Brooklyn,83,4.32,Coffee,Gourmet brewed coffee,House Blend Lg,March,8.64
759,2023-03-30,06:17:34,2,5,Midtown,51,4.7,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,March,9.4
760,2023-01-28,06:42:25,2,10,Queens,41,4.2,Tea,Herbal tea,Peppermint Fresh Lg,January,8.4
761,2023-03-06,13:46:52,2,9,Queens,78,2.12,Coffee,Barista Espresso,Cappuccino Sm,March,4.24
762,2023-05-12,15:35:58,1,4,Brooklyn,30,2.36,Bakery,Muffin,Blueberry Muffin,May,2.36
763,2023-10-28,15:07:06,3,3,Brooklyn,20,3.23,Bakery,Scone,Blueberry Scone,October,9.69
764,2023-01-19,16:38:43,3,6,Queens,85,3.1,Tea,Green tea,Sencha Lg,January,9.3
765,2023-10-29,17:22:52,3,4,Upper East Side,94,4.18,Coffee,Gourmet brewed coffee,House Blend Lg,October,12.54
766,2023-06-02,10:29:02,2,2,Midtown,96,2.52,Coffee,Drip coffee,Old Time Diner Blend Sm,June,5.04
767,2023-08-17,20:44:02,3,10,Brooklyn,14,3.73,Coffee,Barista Espresso,Latte Rg,August,11.19
768,2023-09-07,15:45:03,2,9,Midtown,86,3.43,Tea,Herbal tea,Chamomile Calm Sm,September,6.86
769,2023-09-17,06:55:23,2,3,Queens,15,3.23,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,September,6.46
770,2023-08-20,06:52:28,1,10,Brooklyn,84,3.37,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,August,3.37
771,2023-11-16,14:48:12,3,7,Queens,69,2.9,Bakery,Scone,Oatmeal Scone,November,8.7
772,2023-10-28,17:27:15,1,3,Lower Manhattan,85,3.04,Coffee,Gourmet brewed coffee,Ethiopia Rg,October,3.04
773,2023-01-15,08:17:17,2,3,Brooklyn,91,2.96,Coffee,Barista Espresso,Mocha Rg,January,5.92
774,2023-08-29,17:15:34,2,9,Upper East Side,37,2.62,Tea,Brewed Chai tea,Classic Chai Sm,August,5.24
775,2023-04-12,10:15:07,1,10,Queens,30,4.29,Coffee,Drip coffee,Morning Classic Lg,April,4.29
776,2023-04-19,09:18:01,2,4,Midtown,35,3.03,Bakery,Scone,Blueberry Scone,April,6.06
777,2023-05-03,08:17:13,3,4,Brooklyn,69,3.49,Tea,Herbal tea,Peppermint Fresh Lg,May,10.47
778,2023-12-25,11:44:36,3,6,Midtown,53,3.65,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,December,10.95
779,2023-06-24,11:44:21,1,7,Midtown,76,3.45,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,June,3.45
780,2023-01-08,17:40:50,1,1,Lower Manhattan,75,3.64,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,January,3.64
781,2023-04-14,13:52:20,2,2,Brooklyn,29,4.07,Coffee,Gourmet brewed coffee,Ethiopia Rg,April,8.14
782,2023-08-06,20:29:52,3,9,Lower Manhattan,46,2.2,Coffee,Barista Espresso,Flat White Lg,August,6.6000000000000005
783,2023-09-28,07:35:28,3,3,Brooklyn,33,3.85,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,September,11.55
784,2023-03-20,06:57:38,2,8,Lower Manhattan,44,4.83,Coffee,Drip coffee,Morning Classic Lg,March,9.66
785,2023-01-22,07:07:53,1,7,Lower Manhattan,14,3.87,Tea,Green tea,Sencha Lg,January,3.87
786,2023-09-06,16:50:17,1,2,Midtown,10,4.53,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,September,4.53
787,2023-07-12,10:48:18,2,5,Brooklyn,39,4.25,Coffee,Drip coffee,Morning Classic Lg,July,8.5
788,2023-02-06,19:59:32,2,4,Upper East Side,96,3.58,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,February,7.16
789,2023-03-08,11:08:08,3,10,Brooklyn,44,4.27,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,March,12.809999999999999
790,2023-09-20,16:13:45,1,9,Queens,16,3.96,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,September,3.96
791,2023-04-15,09:12:06,2,1,Midtown,24,4.33,Tea,Green tea,Jasmine Green Sm,April,8.66
792,2023-05-30,07:29:35,3,8,Upper East Side,29,3.94,Tea,Herbal tea,Chamomile Calm Sm,May,11.82
793,2023-07-06,16:49:19,3,1,Midtown,56,3.79,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,July,11.370000000000001
794,2023-04-05,17:48:14,3,9,Queens,38,3.36,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,April,10.08
795,2023-06-22,18:43:32,1,9,Midtown,21,2.04,Coffee,Gourmet brewed coffee,French Roast Rg,June,2.04
796,2023-03-08,18:32:29,2,4,Lower Manhattan,32,4.75,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,March,9.5
797,2023-03-11,19:56:10,2,1,Lower Manhattan,86,3.14,Tea,Green tea,Sencha Lg,March,6.28
798,2023-02-16,18:40:05,2,3,Upper East Side,10,2.75,Tea,Green tea,Sencha Lg,February,5.5
799,2023-05-25,07:41:02,2,5,Queens,72,3.04,Tea,Brewed Chai tea,Classic Chai Sm,May,6.08
800,2023-11-18,07:16:16,1,7,Midtown,48,3.94,Tea,Green tea,Jasmine Green Sm,November,3.94
801,2023-12-09,07:21:38,2,10,Midtown,95,3.34,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,December,6.68
802,2023-10-16,17:56:41,3,9,Brooklyn,45,3.22,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,October,9.66
803,2023-07-09,18:47:56,1,6,Upper East Side,76,4.41,Tea,Brewed Chai tea,Classic Chai Sm,July,4.41
804,2023-02-19,12:50:02,1,4,Midtown,68,2.75,Tea,Green tea,Sencha Lg,February,2.75
805,2023-05-26,20:07:50,2,1,Lower Manhattan,57,3.29,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,May,6.58
806,2023-04-26,20:50:31,3,10,Brooklyn,66,3.09,Bakery,Scone,Oatmeal Scone,April,9.27
807,2023-07-05,08:49:23,2,5,Upper East Side,35,2.19,Bakery,Croissant,Butter Croissant,July,4.38
808,2023-01-03,10:35:26,1,8,Queens,77,2.34,Bakery,Scone,Blueberry Scone,January,2.34
809,2023-09-05,15:39:25,3,3,Brooklyn,40,3.87,Coffee,Drip coffee,Old Time Diner Blend Sm,September,11.61
810,2023-02-16,11:08:47,3,1,Brooklyn,60,2.14,Coffee,Drip coffee,Old Time Diner Blend Sm,February,6.42
811,2023-01-13,08:44:26,2,5,Upper East Side,18,4.2,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,January,8.4
812,2023-05-30,18:56:56,1,6,Midtown,96,3.64,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,May,3.64
813,2023-03-01,17:37:09,1,1,Queens,34,3.4,Bakery,Croissant,Butter Croissant,March,3.4
814,2023-06-17,15:02:11,1,9,Midtown,60,2.93,Coffee,Barista Espresso,Mocha Rg,June,2.93
815,2023-07-05,13:30:09,2,5,Midtown,15,4.05,Coffee,Barista Espresso,Mocha Rg,July,8.1
816,2023-06-24,13:11:46,1,4,Brooklyn,63,2.68,Bakery,Muffin,Chocolate Chip Muffin,June,2.68
817,2023-09-16,19:57:12,1,10,Queens,79,3.52,Tea,Brewed Chai tea,Classic Chai Sm,September,3.52
818,2023-10-04,06:46:51,2,10,Brooklyn,93,4.27,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,October,8.54
819,2023-06-12,12:40:41,2,2,Brooklyn,32,4.68,Coffee,Gourmet brewed coffee,Ethiopia Rg,June,9.36
820,2023-07-21,06:28:01,3,4,Midtown,71,3.04,Bakery,Croissant,Almond Croissant,July,9.120000000000001
821,2023-09-07,15:34:13,2,7,Upper East Side,20,2.54,Bakery,Muffin,Blueberry Muffin,September,5.08
822,2023-08-29,19:00:31,3,5,Brooklyn,89,4.05,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,August,12.149999999999999
823,2023-10-20,12:51:47,1,10,Brooklyn,29,3.4,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,October,3.4
824,2023-11-07,07:16:29,2,9,Upper East Side,92,3.04,Bakery,Muffin,Chocolate Chip Muffin,November,6.08
825,2023-04-18,09:13:15,1,6,Lower Manhattan,29,3.33,Coffee,Drip coffee,Light Roast Sm,April,3.33
826,2023-03-29,15:51:44,1,7,Upper East Side,52,3.2,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,March,3.2
827,2023-07-20,13:21:08,2,6,Upper East Side,66,2.1,Coffee,Barista Espresso,Latte Rg,July,4.2
828,2023-10-10,06:19:36,3,1,Midtown,12,3.28,Tea,Green tea,Jasmine Green Sm,October,9.84
829,2023-10-11,13:28:34,2,9,Brooklyn,18,4.41,Tea,Green tea,Sencha Lg,October,8.82
830,2023-05-12,06:54:39,3,2,Upper East Side,24,3.68,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,May,11.040000000000001
831,2023-05-05,18:00:19,1,2,Midtown,66,3.02,Bakery,Muffin,Blueberry Muffin,May,3.02
832,2023-07-17,19:47:17,1,2,Queens,47,2.06,Bakery,Scone,Oatmeal Scone,July,2.06
833,2023-12-04,16:24:36,1,3,Brooklyn,96,4.52,Coffee,Drip coffee,Light Roast Sm,December,4.52
834,2023-04-17,18:58:05,3,10,Lower Manhattan,66,3.97,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,April,11.91
835,2023-11-25,10:21:41,1,1,Midtown,34,2.87,Bakery,Muffin,Blueberry Muffin,November,2.87
836,2023-02-27,14:02:56,3,7,Brooklyn,25,3.48,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,February,10.44
837,2023-11-05,14:28:01,1,8,Upper East Side,47,3.08,Tea,Herbal tea,Chamomile Calm Sm,November,3.08
838,2023-12-08,19:08:02,3,3,Upper East Side,14,4.34,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,December,13.02
839,2023-08-31,11:50:08,1,10,Lower Manhattan,27,3.87,Coffee,Drip coffee,Old Time Diner Blend Sm,August,3.87
840,2023-10-15,11:32:43,3,1,Queens,22,2.76,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,October,8.28
841,2023-06-15,16:52:12,2,6,Queens,52,3.95,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,June,7.9
842,2023-08-25,16:19:09,1,8,Brooklyn,91,3.18,Coffee,Drip coffee,Light Roast Sm,August,3.18
843,2023-11-29,17:34:26,3,7,Brooklyn,53,3.37,Coffee,Gourmet brewed coffee,Ethiopia Rg,November,10.11
844,2023-05-16,13:44:19,2,7,Brooklyn,76,2.96,Tea,Herbal tea,Peppermint Fresh Lg,May,5.92
845,2023-10-31,06:52:54,1,1,Lower Manhattan,37,2.86,Tea,Green tea,Sencha Lg,October,2.86
846,2023-03-25,19:30:45,3,10,Lower Manhattan,64,2.76,Bakery,Scone,Oatmeal Scone,March,8.28
847,2023-10-28,17:12:10,3,3,Brooklyn,48,4.27,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,October,12.809999999999999
848,2023-01-01,17:10:01,3,10,Upper East Side,17,3.44,Bakery,Muffin,Blueberry Muffin,January,10.32
849,2023-12-24,13:42:46,1,8,Lower Manhattan,21,3.2,Bakery,Scone,Oatmeal Scone,December,3.2
850,2023-01-06,19:48:40,3,2,Midtown,57,3.25,Coffee,Barista Espresso,Mocha Rg,January,9.75
851,2023-09-11,16:57:41,2,10,Lower Manhattan,90,2.39,Bakery,Scone,Blueberry Scone,September,4.78
852,2023-03-17,17:20:41,2,1,Upper East Side,27,3.49,Bakery,Croissant,Butter Croissant,March,6.98
853,2023-02-10,13:01:26,1,7,Lower Manhattan,37,4.97,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,February,4.97
854,2023-02-16,06:16:52,2,8,Queens,88,3.49,Tea,Herbal tea,Chamomile Calm Sm,February,6.98
855,2023-11-03,13:31:06,2,5,Queens,38,3.61,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,November,7.22
856,2023-10-03,09:59:41,1,6,Upper East Side,59,3.71,Tea,Herbal tea,Peppermint Fresh Lg,October,3.71
857,2023-03-24,12:46:38,1,6,Upper East Side,23,3.44,Coffee,Drip coffee,Old Time Diner Blend Sm,March,3.44
858,2023-11-30,16:42:59,1,7,Upper East Side,16,2.09,Coffee,Gourmet brewed coffee,Ethiopia Rg,November,2.09
859,2023-06-16,12:52:28,3,6,Lower Manhattan,21,4.98,Coffee,Drip coffee,Old Time Diner Blend Sm,June,14.940000000000001
860,2023-06-06,16:48:37,3,2,Upper East Side,36,4.69,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,June,14.07
861,2023-09-12,09:23:11,1,3,Upper East Side,85,2.8,Tea,Herbal tea,Peppermint Fresh Lg,September,2.8
862,2023-07-29,17:58:57,2,5,Lower Manhattan,90,2.23,Bakery,Scone,Blueberry Scone,July,4.46
863,2023-03-21,10:55:52,2,10,Lower Manhattan,58,4.01,Coffee,Gourmet brewed coffee,Ethiopia Rg,March,8.02
864,2023-07-02,06:49:02,3,7,Queens,21,4.32,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,July,12.96
865,2023-11-12,08:29:06,3,10,Upper East Side,71,3.24,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,November,9.72
866,2023-09-02,15:53:11,1,3,Lower Manhattan,31,4.16,Coffee,Gourmet brewed coffee,House Blend Lg,September,4.16
867,2023-06-22,08:42:40,1,4,Upper East Side,89,3.42,Coffee,Drip coffee,Old Time Diner Blend Sm,June,3.42
868,2023-11-06,10:42:31,3,2,Queens,59,3.51,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,November,10.53
869,2023-01-04,08:41:40,3,9,Midtown,84,2.6,Coffee,Drip coffee,Morning Classic Lg,January,7.800000000000001
870,2023-08-18,06:03:13,3,3,Lower Manhattan,43,3.53,Tea,Green tea,Sencha Lg,August,10.59
871,2023-03-15,07:25:55,3,7,Brooklyn,65,4.84,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,March,14.52
872,2023-12-05,19:30:12,3,7,Midtown,10,3.29,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,December,9.870000000000001
873,2023-12-19,15:28:22,1,1,Upper East Side,62,2.45,Bakery,Croissant,Butter Croissant,December,2.45
874,2023-03-05,16:32:47,2,3,Lower Manhattan,44,3.12,Bakery,Muffin,Blueberry Muffin,March,6.24
875,2023-02-28,17:35:28,2,1,Lower Manhattan,66,4.78,Coffee,Barista Espresso,Latte Rg,February,9.56
876,2023-09-25,13:28:15,3,8,Midtown,85,2.76,Bakery,Scone,Blueberry Scone,September,8.28
877,2023-12-31,16:24:06,2,4,Upper East Side,99,2.56,Bakery,Muffin,Chocolate Chip Muffin,December,5.12
878,2023-02-26,15:46:25,3,6,Midtown,50,3.58,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,February,10.74
879,2023-01-27,13:36:51,3,5,Upper East Side,82,3.29,Bakery,Muffin,Blueberry Muffin,January,9.870000000000001
880,2023-07-14,06:01:52,3,4,Upper East Side,59,4.1,Tea,Green tea,Sencha Lg,July,12.299999999999999
881,2023-01-11,20:43:59,3,1,Midtown,88,4.1,Coffee,Drip coffee,Morning Classic Lg,January,12.299999999999999
882,2023-07-14,13:21:57,3,9,Queens,19,4.5,Coffee,Drip coffee,Morning Classic Lg,July,13.5
883,2023-03-22,19:26:47,2,5,Upper East Side,73,4.17,Coffee,Gourmet brewed coffee,French Roast Rg,March,8.34
884,2023-03-10,07:22:13,2,2,Brooklyn,73,2.87,Coffee,Gourmet brewed coffee,French Roast Rg,March,5.74
885,2023-11-06,16:08:22,3,8,Upper East Side,10,4.64,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,November,13.919999999999998
886,2023-06-27,15:39:23,2,5,Queens,44,2.81,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,June,5.62
887,2023-02-07,16:49:44,1,1,Brooklyn,33,3.6,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,February,3.6
888,2023-06-22,11:09:33,1,5,Upper East Side,87,3.49,Tea,Brewed Chai tea,Classic Chai Sm,June,3.49
889,2023-04-03,10:41:48,2,4,Midtown,78,3.04,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,April,6.08
890,2023-03-24,14:22:51,3,9,Queens,93,2.89,Bakery,Muffin,Blueberry Muffin,March,8.67
891,2023-01-06,19:13:25,1,5,Upper East Side,95,3.05,Bakery,Croissant,Almond Croissant,January,3.05
892,2023-06-10,16:31:01,2,6,Upper East Side,54,3.39,Coffee,Gourmet brewed coffee,House Blend Lg,June,6.78
893,2023-05-12,09:28:31,2,7,Upper East Side,28,3.76,Tea,Green tea,Jasmine Green Sm,May,7.52
894,2023-05-04,16:20:57,2,6,Midtown,71,4.07,Tea,Green tea,Jasmine Green Sm,May,8.14
895,2023-03-13,07:56:38,3,7,Upper East Side,69,3.86,Tea,Green tea,Jasmine Green Sm,March,11.58
896,2023-10-03,09:32:28,2,2,Midtown,30,4.25,Tea,Herbal tea,Chamomile Calm Sm,October,8.5
897,2023-06-16,18:52:19,2,4,Queens,37,3.32,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,June,6.64
898,2023-11-23,15:01:37,1,7,Brooklyn,30,3.05,Bakery,Croissant,Almond Croissant,November,3.05
899,2023-10-06,17:11:46,2,1,Upper East Side,61,2.42,Bakery,Croissant,Almond Croissant,October,4.84
900,2023-02-04,15:29:34,2,4,Midtown,67,2.72,Bakery,Muffin,Blueberry Muffin,February,5.44
901,2023-03-01,19:17:31,2,8,Queens,77,4.03,Coffee,Barista Espresso,Cappuccino Sm,March,8.06
902,2023-04-05,13:37:12,1,7,Lower Manhattan,18,2.27,Bakery,Scone,Blueberry Scone,April,2.27
903,2023-03-31,09:35:36,2,4,Queens,99,3.16,Tea,Herbal tea,Chamomile Calm Sm,March,6.32
904,2023-11-13,20:35:39,1,5,Midtown,10,2.02,Coffee,Gourmet brewed coffee,Ethiopia Rg,November,2.02
905,2023-09-11,08:36:19,1,1,Midtown,59,3.24,Bakery,Scone,Blueberry Scone,September,3.24
906,2023-02-09,17:32:35,1,2,Upper East Side,100,3.27,Bakery,Muffin,Blueberry Muffin,February,3.27
907,2023-10-31,07:32:37,2,6,Brooklyn,41,2.81,Bakery,Scone,Blueberry Scone,October,5.62
908,2023-01-05,16:48:32,3,6,Lower Manhattan,20,4.04,Tea,Herbal tea,Chamomile Calm Sm,January,12.120000000000001
909,2023-11-09,06:27:07,3,8,Midtown,59,2.27,Bakery,Croissant,Almond Croissant,November,6.8100000000000005
910,2023-01-29,11:28:46,3,7,Midtown,47,3.4,Bakery,Scone,Blueberry Scone,January,10.2
911,2023-03-13,10:29:10,1,2,Midtown,62,2.71,Tea,Brewed Chai tea,Classic Chai Sm,March,2.71
912,2023-11-27,11:15:24,2,4,Midtown,59,3.17,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,November,6.34
913,2023-12-12,16:32:02,1,9,Midtown,89,4.41,Coffee,Barista Espresso,Cappuccino Sm,December,4.41
914,2023-08-31,12:42:45,2,5,Lower Manhattan,48,3.2,Tea,Green tea,Jasmine Green Sm,August,6.4
915,2023-02-14,14:46:20,2,6,Upper East Side,91,2.84,Tea,Herbal tea,Chamomile Calm Sm,February,5.68
916,2023-01-04,16:00:59,1,1,Queens,86,3.5,Tea,Green tea,Jasmine Green Sm,January,3.5
917,2023-09-09,20:09:52,2,9,Queens,75,4.77,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,September,9.54
918,2023-03-22,15:37:03,1,2,Upper East Side,46,3.35,Tea,Herbal tea,Peppermint Fresh Lg,March,3.35
919,2023-09-04,18:19:13,3,1,Upper East Side,79,3.6,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,September,10.8
920,2023-06-05,08:00:50,2,4,Midtown,36,4.71,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,June,9.42
921,2023-07-10,14:03:05,2,4,Brooklyn,70,3.35,Bakery,Scone,Oatmeal Scone,July,6.7
922,2023-10-09,08:12:52,2,5,Queens,14,3.55,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,October,7.1
923,2023-12-15,18:23:50,1,5,Queens,59,3.48,Tea,Brewed Chai tea,Classic Chai Sm,December,3.48
924,2023-01-31,11:33:48,2,2,Queens,18,2.53,Tea,Green tea,Sencha Lg,January,5.06
925,2023-09-30,14:58:46,2,1,Queens,25,2.71,Coffee,Gourmet brewed coffee,French Roast Rg,September,5.42
926,2023-04-26,11:18:40,3,5,Upper East Side,72,4.06,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,April,12.18
927,2023-11-06,12:08:59,1,10,Midtown,92,3.38,Bakery,Muffin,Blueberry Muffin,November,3.38
928,2023-04-02,20:40:19,1,5,Upper East Side,92,3.0,Coffee,Drip coffee,Old Time Diner Blend Sm,April,3.0
929,2023-10-23,10:13:24,2,1,Lower Manhattan,38,2.75,Bakery,Scone,Blueberry Scone,October,5.5
930,2023-06-27,06:29:08,1,10,Lower Manhattan,80,3.47,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,June,3.47
931,2023-10-17,07:22:01,2,7,Brooklyn,54,3.67,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,October,7.34
932,2023-08-23,19:10:54,2,7,Midtown,82,3.36,Bakery,Muffin,Blueberry Muffin,August,6.72
933,2023-12-25,13:33:25,1,7,Upper East Side,89,3.03,Coffee,Drip coffee,Old Time Diner Blend Sm,December,3.03
934,2023-12-26,17:34:50,2,1,Lower Manhattan,18,4.18,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,December,8.36
935,2023-01-16,08:11:01,2,10,Midtown,17,3.99,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,January,7.98
936,2023-04-19,06:24:14,3,1,Queens,59,3.43,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,April,10.290000000000001
937,2023-02-08,18:52:30,1,3,Lower Manhattan,40,2.56,Bakery,Croissant,Butter Croissant,February,2.56
938,2023-12-07,16:59:15,3,4,Queens,21,3.56,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,December,10.68
939,2023-09-02,10:20:58,3,5,Lower Manhattan,81,2.99,Bakery,Muffin,Chocolate Chip Muffin,September,8.97
940,2023-05-19,12:47:23,3,10,Upper East Side,73,4.87,Coffee,Drip coffee,Old Time Diner Blend Sm,May,14.61
941,2023-07-05,20:16:21,2,4,Upper East Side,23,3.3,Bakery,Muffin,Blueberry Muffin,July,6.6
942,2023-09-02,13:15:13,3,9,Upper East Side,85,4.78,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,September,14.34
943,2023-01-12,15:03:25,3,10,Brooklyn,10,4.58,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,January,13.74
944,2023-03-22,16:38:32,2,4,Lower Manhattan,96,2.88,Coffee,Barista Espresso,Mocha Rg,March,5.76
945,2023-10-10,13:28:36,3,5,Midtown,23,2.52,Bakery,Croissant,Butter Croissant,October,7.5600000000000005
946,2023-11-05,08:34:27,2,5,Midtown,61,4.47,Coffee,Gourmet brewed coffee,French Roast Rg,November,8.94
